station,lat,lon,obs_count,mean_T_count,max_T_count,min_T_count,DTR_T_count,mean_T_ratio,max_T_ration,min_T_ratio,DTR_T_ratio,
66318099999,-12.808878,15.760547,3220,0,0,27,41,0,0,0.008385093,0.012732919,
67005099999,-12.804722,45.281113,17188,5,0,21,32,0.000290901,0,0.001221783,0.001861764,
94186099999,-12.7833333,143.3,14184,0,0,6,9,0,0,0.000423012,0.000634518,
86642099999,-12.7333333,-60.15,2325,1,1,1,1,0.000430108,0.000430108,0.000430108,0.000430108,
83208099999,-12.694375,-60.098269,13901,1,7,6,21,7.19E-05,0.000503561,0.000431624,0.001510683,
94170099999,-12.6833333,141.9166666,11190,0,1,0,0,0,8.94E-05,0,0,
94171099999,-12.678611,141.925278,10686,0,0,0,2,0,0,0,0.000187161,
94137099999,-12.6666666,132.9,11672,0,0,1,1,0,0,8.57E-05,8.57E-05,
86657099999,-12.6666666,-39.15,2330,0,0,0,0,0,0,0,0,
94116099999,-12.6333333,130.3666666,8956,0,0,0,1,0,0,0,0.000111657,
86647099999,-12.6333333,-52.2166666,1885,1,3,0,2,0.000530504,0.001591512,0,0.001061008,
94105099999,-12.6166666,131.05,8868,0,1,7,11,0,0.000112765,0.000789355,0.001240415,
86650099999,-12.6166666,-47.9833333,2094,1,0,0,1,0.000477555,0,0,0.000477555,
84658099999,-12.613611,-69.228611,16227,0,6,22,75,0,0.000369754,0.001355765,0.004621926,
66310099999,-12.609025,13.403711,1535,0,0,1,2,0,0,0.000651466,0.001302932,
95121099999,-12.6,131.3,7412,0,0,2,0,0,0,0.000269833,0,
86654099999,-12.5666666,-41.3833333,2669,0,0,0,1,0,0,0,0.000374672,
86645099999,-12.55,-55.7166666,1849,1,2,1,4,0.000540833,0.001081666,0.000540833,0.002163332,
86656099999,-12.5166666,-40.2833333,2609,0,1,0,0,0,0.000383289,0,0,
86643099999,-12.5166666,-58.2333333,1194,0,0,1,2,0,0,0.000837521,0.001675042,
91650099999,-12.5,177.05,14641,0,17,3,43,0,0.001161123,0.000204904,0.002936958,
83231599999,-12.482289,-41.276969,2942,0,0,0,2,0,0,0,0.00067981,
94120099999,-12.414722,130.876667,18368,0,2,0,2,0,0.000108885,0,0.000108885,
66325099999,-12.404633,16.947414,2683,0,0,9,16,0,0,0.003354454,0.005963474,
67009099999,-12.3494,49.291747,15940,0,0,13,13,0,0,0.000815558,0.000815558,
94110099999,-12.3333333,133.0072222,3383,0,1,1,0,0,0.000295596,0.000295596,0,
94150099999,-12.2833333,136.8166666,13635,0,8,0,6,0,0.000586725,0,0.000440044,
94595599999,-12.269444,136.818333,7030,0,0,0,0,0,0,0,0,
94127099999,-12.2333333,131.8833333,8893,0,1,3,2,0,0.000112448,0.000337344,0.000224896,
94123099999,-12.233,131.033,2151,0,0,1,0,0,0,0.0004649,0,
86658099999,-12.2,-38.9666666,2237,0,4,0,0,0,0.001788109,0,0,
86653099999,-12.2,-43.2166666,2575,0,1,4,7,0,0.00038835,0.001553398,0.002718447,
96996099999,-12.188333,96.833889,14364,0,1,1,2,0,6.96E-05,6.96E-05,0.000139237,
86652099999,-12.15,-45,2543,1,0,0,3,0.000393236,0,0,0.001179709,
86651099999,-12.15,-45.8166666,1542,0,0,1,0,0,0,0.000648508,0,
67004099999,-12.131667,44.430279,1519,0,0,2,1,0,0,0.001316656,0.000658328,
94140099999,-12.1166666,134.9,11572,1,4,13,14,8.64E-05,0.000345662,0.001123401,0.001209817,
86655099999,-12.1166666,-40.35,2000,0,0,0,0,0,0,0,0,
94142099999,-12.05,134.2166666,4344,0,1,4,3,0,0.000230203,0.00092081,0.000690608,
95142099999,-12.05,134.2333333,6979,0,0,0,0,0,0,0,0,
94146099999,-12.033,135.567,4793,0,2,3,3,0,0.000417275,0.000625913,0.000625913,
84628099999,-12.021889,-77.114319,17748,0,7,11,20,0,0.000394411,0.000619788,0.001126888,
86649099999,-12.0166666,-48.55,1512,2,0,0,2,0.001322751,0,0,0.001322751,
95146099999,-12,135.5666666,7238,0,0,1,0,0,0,0.00013816,0,
86626099999,-11.9833333,-55.5666666,1711,0,1,1,4,0,0.000584454,0.000584454,0.002337814,
86629099999,-11.8833333,-49.6,2379,0,0,0,2,0,0,0,0.000840689,
86639099999,-11.8166666,-37.6166666,1665,0,0,0,0,0,0,0,0,
94122099999,-11.7833333,130.0166666,15195,0,0,9,6,0,0,0.0005923,0.000394867,
66285099999,-11.768086,19.897672,3288,0,0,17,19,0,0,0.005170316,0.005778589,
67441099999,-11.75,24.4333333,1907,0,3,4,13,0,0.001573152,0.002097535,0.00681699,
86630099999,-11.75,-49.05,2188,1,4,0,3,0.000457038,0.001828154,0,0.001371115,
67001099999,-11.7,43.2333333,2479,0,1,2,6,0,0.000403388,0.000806777,0.002420331,
86637099999,-11.6666666,-39.0166666,1982,0,0,0,0,0,0,0,0,
94139099999,-11.65,133.3833333,8957,0,0,0,2,0,0,0,0.000223289,
86628099999,-11.6166666,-50.7333333,1370,0,0,0,2,0,0,0,0.001459854,
86632099999,-11.6,-46.85,2445,0,0,0,0,0,0,0,0,
64360099999,-11.591333,27.530889,1414,0,3,5,8,0,0.002121641,0.003536068,0.005657709,
61968099999,-11.5833333,47.2833333,14095,0,0,6,8,0,0,0.000425683,0.000567577,
94109099999,-11.55,132.9266667,3396,0,0,1,2,0,0,0.000294464,0.000588928,
67002099999,-11.533661,43.27185,10946,0,0,1,6,0,0,9.14E-05,0.000548145,
86622099999,-11.45,-61.4333333,1983,1,2,1,3,0.000504286,0.001008573,0.000504286,0.001512859,
67489099999,-11.44475,34.011776,4348,0,4,18,35,0,0.000919963,0.004139834,0.008049678,
94119099999,-11.4,130.4166666,9733,0,0,1,0,0,0,0.000102743,0,
86624099999,-11.3833333,-58.7833333,2107,1,1,0,0,0.000474608,0.000474608,0,0,
86635099999,-11.3333333,-41.8666666,2690,0,0,1,0,0,0,0.000371747,0,
94129099999,-11.3166666,131.7666666,7146,0,2,1,1,0,0.000279877,0.000139938,0.000139938,
86625099999,-11.2833333,-57.5333333,1602,2,1,0,4,0.001248439,0.00062422,0,0.002496879,
86638099999,-11.2666666,-37.8,2209,0,0,0,0,0,0,0,0,
86636099999,-11.2,-40.4666666,1689,0,0,0,0,0,0,0,0,
66136399999,-11.167,13.85,2437,0,0,1,1,0,0,0.000410341,0.000410341,
94108099999,-11.1666666,132.4833333,3330,0,0,0,0,0,0,0,0,
94134099999,-11.15,132.1333333,2213,0,1,0,1,0,0.000451875,0,0.000451875,
67461099999,-11.1,28.85,1715,0,2,1,2,0,0.001166181,0.00058309,0.001166181,
86634099999,-11.0833333,-43.1333333,2399,1,1,4,7,0.00041684,0.00041684,0.001667361,0.002917882,
94135099999,-11.05,132.9833333,9250,0,0,1,2,0,0,0.000108108,0.000216216,
85041099999,-11.040436,-68.782972,16234,2,31,32,115,0.000123198,0.001909573,0.001971172,0.007083898,
85043099999,-11.0166667,-66.1166667,16118,3,17,36,88,0.000186127,0.001054721,0.002233528,0.005459734,
94147099999,-11.0166666,136.75,15180,0,7,4,11,0,0.000461133,0.000263505,0.000724638,
86620099999,-11.0166666,-68.7333333,1306,0,1,0,0,0,0.000765697,0,0,
86633099999,-11.0166666,-44.5333333,1593,1,0,1,4,0.000627746,0,0.000627746,0.002510986,
83095099999,-10.984,-37.070333,12472,0,0,0,3,0,0,0,0.000240539,
86612099999,-10.9833333,-39.6166666,2596,0,0,0,0,0,0,0,0,
94568099999,-10.950833,142.459444,13574,3,2,41,97,0.000221011,0.000147341,0.00302048,0.007146014,
86616099999,-10.95,-37.05,2354,0,0,0,0,0,0,0,0,
83096099999,-10.9166666,-37.05,3727,0,0,7,10,0,0,0.001878186,0.002683123,
91811099999,-10.9145,-165.8393,9359,0,3,20,33,0,0.000320547,0.00213698,0.003526018,
85033099999,-10.8166667,-65.35,8042,0,11,24,67,0,0.001367819,0.002984332,0.008331261,
83672899999,-10.786375,-65.284792,5394,0,4,2,9,0,0.000741565,0.000370782,0.001668521,
91648099999,-10.75,179.5,6186,0,9,4,17,0,0.001454898,0.000646621,0.002748141,
97378099999,-10.7333333,123.0666667,9981,0,1,14,23,0,0.00010019,0.001402665,0.002304378,
86614099999,-10.7333333,-38.1,2294,0,1,0,0,0,0.00043592,0,0,
83063099999,-10.719417,-48.399736,9096,0,4,17,37,0,0.000439754,0.001868953,0.004067722,
86609099999,-10.7166666,-43.65,1819,1,0,0,1,0.000549753,0,0,0.000549753,
91541099999,-10.7,165.8,10458,0,7,2,12,0,0.000669344,0.000191241,0.001147447,
94087099999,-10.7,152.833,1507,0,0,0,1,0,0,0,0.00066357,
63962099999,-10.6833333,35.5833333,8642,0,3,9,11,0,0.000347142,0.001041426,0.001272854,
92087099999,-10.6833333,152.8333333,2247,0,0,2,2,0,0,0.000890076,0.000890076,
95100099999,-10.6166666,125.9833333,2643,0,0,0,1,0,0,0,0.000378358,
94174099999,-10.5833333,142.2833333,9549,0,0,0,0,0,0,0,0,
94175099999,-10.567,142.217,5882,0,2,0,1,0,0.00034002,0,0.00017001,
86613099999,-10.5333333,-39,2191,1,0,0,0,0.000456413,0,0,0,
97380099999,-10.5,121.8333333,8236,0,1,1,3,0,0.000121418,0.000121418,0.000364254,
86618099999,-10.4666666,-36.4833333,1526,0,0,0,0,0,0,0,0,
96995099999,-10.450556,105.690278,10722,0,0,0,0,0,0,0,0,
86610099999,-10.45,-41.2,1700,0,0,0,1,0,0,0,0.000588235,
86611099999,-10.45,-40.15,2223,0,0,0,0,0,0,0,0,
61974099999,-10.4333333,56.6,17210,0,6,11,14,0,0.000348635,0.000639163,0.000813481,
91527099999,-10.4166666,161.9166666,5402,1,9,7,19,0.000185117,0.00166605,0.001295816,0.003517216,
86615099999,-10.4,-37.75,1553,0,6,0,8,0,0.00386349,0,0.00515132,
91809099999,-10.3767,-161.00199,2528,0,1,5,2,0,0.00039557,0.001977848,0.000791139,
63971099999,-10.339058,40.181781,9289,0,1,3,8,0,0.000107654,0.000322963,0.000861234,
82336699999,-10.291525,-48.356972,5892,0,0,0,3,0,0,0,0.000509165,
83065099999,-10.2833333,-48.35,1317,0,0,0,1,0,0,0,0.000759301,
67475099999,-10.2166667,31.1333333,2643,0,1,8,4,0,0.000378358,0.003026863,0.001513432,
86607099999,-10.1833333,-48.3,2365,0,0,0,1,0,0,0,0.000422833,
97372099999,-10.171583,123.671136,15514,0,2,4,10,0,0.000128916,0.000257832,0.000644579,
97372599999,-10.171583,123.671136,4017,0,0,0,2,0,0,0,0.000497884,
86619099999,-10.1333333,-36.2833333,2042,0,0,0,0,0,0,0,0,
81977099999,-10.0666666,-56.75,1518,0,1,0,3,0,0.000658762,0,0.001976285,
91804099999,-10.05,-161.1,8141,0,4,16,32,0,0.00049134,0.001965361,0.003930721,
94182099999,-10.05,143.0666666,10377,0,0,10,11,0,0,0.00096367,0.001060037,
81978099999,-9.9666666,-55.8333333,1743,1,1,0,0,0.000573723,0.000573723,0,0,
81965099999,-9.95,-68.1666666,1095,0,2,0,1,0,0.001826484,0,0.000913242,
81979099999,-9.95,-54.8833333,1241,0,0,0,0,0,0,0,0,
81970099999,-9.95,-62.9666666,1370,0,0,0,1,0,0,0,0.000729927,
81975099999,-9.9,-58.5666666,1568,0,0,0,0,0,0,0,0,
84564099999,-9.878811,-76.204797,9465,0,3,35,62,0,0.000316957,0.003697834,0.006550449,
82917099999,-9.869158,-67.894072,12512,0,4,2,11,0,0.000319693,0.000159847,0.000879156,
81986099999,-9.8666666,-45.35,2004,0,0,0,2,0,0,0,0.000998004,
82965099999,-9.866092,-56.106206,11546,0,3,5,19,0,0.00025983,0.00043305,0.001645592,
81992099999,-9.8333333,-39.5,1570,0,0,0,0,0,0,0,0,
91925099999,-9.8,-139.0333333,18442,0,0,2,3,0,0,0.000108448,0.000162672,
81996099999,-9.8,-36.6166666,1208,0,1,0,0,0,0.000827815,0,0,
81994099999,-9.7666666,-37.45,1647,0,1,0,0,0,0.000607165,0,0,
66226099999,-9.689067,20.431875,2772,0,0,16,12,0,0,0.005772006,0.004329004,
97340099999,-9.669217,120.302006,15446,0,1,6,7,0,6.47E-05,0.00038845,0.000453192,
81990099999,-9.6166666,-42.0833333,2539,0,0,0,0,0,0,0,0,
81976099999,-9.5666666,-57.4,1963,0,0,0,1,0,0,0,0.000509424,
81998099999,-9.55,-35.7666666,2428,0,0,0,0,0,0,0,0,
66215099999,-9.525086,16.312406,2349,0,0,1,1,0,0,0.000425713,0.000425713,
82993099999,-9.510808,-35.791678,18246,0,2,8,18,0,0.000109613,0.000438452,0.000986518,
92035099999,-9.443383,147.22005,9425,0,0,1,2,0,0,0.000106101,0.000212202,
94035099999,-9.433,147.217,6436,0,5,1,9,0,0.00077688,0.000155376,0.001398384,
91519099999,-9.43,159.97,2153,0,0,0,0,0,0,0,0,
91520099999,-9.428,160.054789,13264,1,4,6,10,7.54E-05,0.000301568,0.000452352,0.00075392,
91517099999,-9.4166666,159.9666666,9429,1,2,1,5,0.000106056,0.000212112,0.000106056,0.000530279,
81995099999,-9.4166666,-36.6166666,2505,0,0,0,0,0,0,0,0,
82986099999,-9.400878,-38.250575,6478,0,0,2,4,0,0,0.000308737,0.000617475,
91727099999,-9.3833333,-171.2666666,2367,0,0,2,5,0,0,0.000844951,0.002112379,
81991099999,-9.3833333,-40.8,1801,0,0,0,0,0,0,0,0,
91728099999,-9.383,-171.25,1019,0,1,3,7,0,0.000981354,0.002944063,0.00686948,
81963099999,-9.3666666,-69.9333333,1184,0,0,0,3,0,0,0,0.002533784,
82984099999,-9.362411,-40.569097,12992,0,1,12,14,0,7.70E-05,0.000923645,0.001077586,
63995099999,-9.35,46.5333333,1890,0,1,3,4,0,0.000529101,0.001587302,0.002116402,
84542099999,-9.347444,-77.598392,5650,1,4,23,38,0.000176991,0.000707965,0.004070796,0.006725664,
82930099999,-9.333936,-54.965422,8132,0,0,6,9,0,0,0.000737826,0.001106739,
81982099999,-9.3333333,-50.35,1698,0,0,0,0,0,0,0,0,
82965499999,-9.333,-54.967,1991,0,0,0,4,0,0,0,0.002009041,
81988099999,-9.2833333,-43.3166666,2426,1,0,2,3,0.000412201,0,0.000824402,0.001236603,
81997099999,-9.2833333,-35.5666666,2253,0,0,0,0,0,0,0,0,
91724099999,-9.2,-171.9166666,4602,1,2,5,23,0.000217297,0.000434594,0.001086484,0.004997827,
97385099999,-9.2,124.3666667,1413,0,0,0,0,0,0,0,0,
91723099999,-9.1833333,-171.883333,2166,0,0,0,0,0,0,0,0,
84531099999,-9.149614,-78.52385,8117,0,1,8,9,0,0.000123198,0.000985586,0.001108784,
84534099999,-9.1333333,-75.95,12910,0,0,6,9,0,0,0.000464756,0.000697134,
81985099999,-9.1,-45.9333333,2297,3,0,1,2,0.001306051,0,0.00043535,0.000870701,
92003099999,-9.0833333,143.2,1952,0,0,1,1,0,0,0.000512295,0.000512295,
81987099999,-9.0833333,-44.3333333,2352,0,0,1,1,0,0,0.00042517,0.00042517,
94003099999,-9.067,143.2,1457,0,0,1,2,0,0,0.000686342,0.001372684,
91802099999,-9.0333333,-158.05,6545,0,0,2,3,0,0,0.000305577,0.000458365,
81989099999,-9.0333333,-42.7,2036,2,1,3,7,0.000982318,0.000491159,0.001473477,0.003438114,
91800099999,-9.017,-158.067,8098,0,5,15,53,0,0.000617436,0.001852309,0.006544826,
81941099999,-8.9666666,-48.1833333,1755,0,1,0,1,0,0.000569801,0,0.000569801,
63932099999,-8.9333333,33.4666667,7996,6,9,49,84,0.000750375,0.001125563,0.006128064,0.010505253,
81955099999,-8.9,-36.5,1534,0,0,0,0,0,0,0,0,
66160099999,-8.858375,13.231178,6798,1,0,11,13,0.000147102,0,0.001618123,0.001912327,
67413099999,-8.85,31.3333333,1402,0,0,0,1,0,0,0,0.000713267,
81932099999,-8.8,-63.85,1493,0,0,0,3,0,0,0,0.002009377,
91507099999,-8.7833333,160.7333333,11295,1,20,6,27,8.85E-05,0.001770695,0.000531208,0.002390438,
81927099999,-8.7766666,-67.3322222,1653,0,1,0,2,0,0.000604961,0,0.001209921,
82825099999,-8.7666666,-63.9166666,1788,0,0,4,8,0,0,0.002237136,0.004474273,
97240099999,-8.75,116.2666666,14725,0,0,4,5,0,0,0.000271647,0.000339559,
97230099999,-8.7487,115.167211,17304,0,3,3,8,0,0.00017337,0.00017337,0.000462321,
97192599999,-8.748169,115.167172,6534,0,0,0,0,0,0,0,0,
82824099999,-8.709294,-63.902281,14136,0,1,3,3,0,7.07E-05,0.000212224,0.000212224,
81957099999,-8.6666666,-35.5666666,2151,0,0,0,0,0,0,0,0,
97300099999,-8.640647,122.236889,13934,0,1,2,5,0,7.18E-05,0.000143534,0.000358835,
97284099999,-8.6333333,120.45,6622,0,1,3,4,0,0.000151012,0.000453035,0.000604047,
97388099999,-8.55,126.5666666,3001,0,0,0,1,0,0,0,0.000333222,
97390099999,-8.546553,125.524719,1902,0,1,0,3,0,0.000525762,0,0.001577287,
97270099999,-8.539647,118.687322,11206,0,0,0,3,0,0,0,0.000267714,
91720099999,-8.5333333,-172.5166666,2808,0,3,5,15,0,0.001068376,0.001780627,0.00534188,
97980099999,-8.520294,140.418453,10663,0,0,3,5,0,0,0.000281347,0.000468911,
91644099999,-8.517,179.233,2206,0,0,1,2,0,0,0.000453309,0.000906618,
91643080705,-8.516667,179.216667,15964,0,13,12,54,0,0.000814332,0.000751691,0.003382611,
91643099999,-8.5166667,179.2166667,1756,0,1,0,0,0,0.000569476,0,0,
81954099999,-8.5166666,-37.7166666,2616,0,0,0,0,0,0,0,0,
91642099999,-8.5,179.2166666,4940,0,0,0,0,0,0,0,0,
81951099999,-8.5,-39.3166666,2427,0,0,0,0,0,0,0,0,
97260099999,-8.489039,117.412119,15256,0,0,4,4,0,0,0.000262192,0.000262192,
81846099999,-8.45,-43.8666666,1218,0,0,1,1,0,0,0.000821018,0.000821018,
81953099999,-8.4333333,-37.0833333,2207,0,9,0,8,0,0.004077934,0,0.00362483,
84515099999,-8.377939,-74.574297,17805,0,3,5,22,0,0.000168492,0.00028082,0.001235608,
81848099999,-8.3647222,-42.2508333,1504,0,1,0,2,0,0.000664894,0,0.001329787,
82861099999,-8.348347,-49.301528,8171,0,3,18,21,0,0.000367152,0.002202913,0.002570065,
91503099999,-8.327969,157.263092,12324,2,7,8,12,0.000162285,0.000567997,0.00064914,0.00097371,
81940099999,-8.2833333,-49.2666666,1167,0,0,0,0,0,0,0,0,
97310099999,-8.2666667,122.9666667,9049,0,0,2,3,0,0,0.000221019,0.000331528,
81956099999,-8.2333333,-35.9833333,1858,0,0,0,0,0,0,0,0,
97320099999,-8.2166667,124.5666667,11115,0,1,2,4,0,9.00E-05,0.000179937,0.000359874,
96987099999,-8.2166666,114.3833333,14375,0,2,2,3,0,0.00013913,0.00013913,0.000208696,
82808099999,-8.155256,-70.783269,3965,5,0,10,16,0.001261034,0,0.002522068,0.004035309,
81924099999,-8.1419444,-70.3430556,1427,1,1,0,3,0.000700771,0.000700771,0,0.002102313,
81950099999,-8.1333333,-41.15,2555,0,1,1,1,0,0.000391389,0.000391389,0.000391389,
82899099999,-8.126486,-34.923592,18486,0,3,9,8,0,0.000162285,0.000486855,0.00043276,
81847099999,-8.1166666,-42.9833333,1989,0,0,0,1,0,0,0,0.000502765,
84501099999,-8.081411,-79.108761,17457,0,2,3,17,0,0.000114567,0.000171851,0.000973821,
81958099999,-8.05,-34.95,1905,0,0,0,0,0,0,0,0,
97900099999,-7.9833333,131.3,14551,0,3,4,11,0,0.000206171,0.000274895,0.000755962,
61902099999,-7.969597,-14.393664,17375,0,0,0,0,0,0,0,0,
63881099999,-7.9666667,31.63,6875,0,1,2,4,0,0.000145455,0.000290909,0.000581818,
81912099999,-7.95,-38.3,2067,0,0,0,0,0,0,0,0,
81914099999,-7.9,-37.1166666,2481,0,0,0,0,0,0,0,0,
81917099999,-7.85,-35.7833333,2299,0,0,0,0,0,0,0,0,
96805099999,-7.7333333,109.0166666,16495,0,3,4,8,0,0.000181873,0.000242498,0.000484995,
63887099999,-7.668633,35.752114,9264,3,3,11,18,0.000323834,0.000323834,0.001187392,0.001943005,
82704099999,-7.599906,-72.769489,9471,0,1,1,7,0,0.000105585,0.000105585,0.000739098,
81890099999,-7.55,-63.0666666,1486,0,1,0,2,0,0.000672948,0,0.001345895,
81910099999,-7.5333333,-40.0333333,2153,0,0,0,0,0,0,0,0,
96845099999,-7.516089,110.756892,1296,0,0,1,0,0,0,0.000771605,0,
96633699999,-7.5,110.75,1467,0,0,0,0,0,0,0,0,
81915099999,-7.4833333,-36.2833333,2154,0,0,0,3,0,0,0,0.001392758,
81905099999,-7.4666666,-44.35,2107,0,0,0,0,0,0,0,0,
81903099999,-7.45,-46.0333333,1854,1,1,1,3,0.000539374,0.000539374,0.000539374,0.001618123,
96935599999,-7.379831,112.786858,6032,0,0,0,0,0,0,0,0,
96935099999,-7.379747,112.786719,14927,0,2,1,6,0,0.000133985,6.70E-05,0.000401956,
96801099999,-7.346058,108.246642,1659,0,0,0,0,0,0,0,0,
81901099999,-7.3333333,-47.4666666,2411,0,1,3,1,0,0.000414766,0.001244297,0.000414766,
82764099999,-7.320444,-47.458667,5942,1,4,18,28,0.000168294,0.000673174,0.003029283,0.004712218,
61967070701,-7.3,72.4,18519,0,37,47,87,0,0.001997948,0.002537934,0.004697878,
81911099999,-7.3,-39.2666666,1847,0,0,0,0,0,0,0,0,
82795099999,-7.269917,-35.896364,10901,0,3,97,108,0,0.000275204,0.008898266,0.009907348,
82796099999,-7.2666667,-35.8833333,1532,0,1,0,1,0,0.000652742,0,0.000652742,
81888099999,-7.2666666,-64.7833333,2228,0,0,1,1,0,0,0.000448833,0.000448833,
81900099999,-7.2666666,-48.2,1406,1,1,0,3,0.000711238,0.000711238,0,0.002133713,
91636099999,-7.2333333,177.15,7231,0,11,2,22,0,0.001521228,0.000276587,0.003042456,
81916099999,-7.2333333,-35.9,2599,0,0,0,0,0,0,0,0,
96933099999,-7.2166667,112.7166667,14447,0,1,6,13,0,6.92E-05,0.000415311,0.000899841,
96937099999,-7.2166667,113.7166667,10830,0,0,2,2,0,0,0.000184672,0.000184672,
81893099999,-7.2,-59.8833333,1037,0,0,0,0,0,0,0,0,
84474099999,-7.1691,-76.728561,10413,0,1,6,19,0,9.60E-05,0.000576203,0.001824642,
81918099999,-7.15,-34.85,2157,0,0,0,0,0,0,0,0,
84472099999,-7.139183,-78.4894,13354,1,4,71,104,7.49E-05,0.000299536,0.005316759,0.007787929,
82798099999,-7.1,-34.8666666,13179,0,4,12,13,0,0.000303513,0.000910539,0.000986418,
81909099999,-7.0833333,-40.3666666,1704,0,1,56,53,0,0.000586854,0.03286385,0.031103286,
81913099999,-7.0833333,-37.2666666,2218,0,0,0,0,0,0,0,0,
81908099999,-7.0708333,-41.4041667,2293,0,1,2,2,0,0.00043611,0.00087222,0.00087222,
96973099999,-7.05,113.9666666,14109,0,1,4,4,0,7.09E-05,0.000283507,0.000283507,
96839099999,-6.9833333,110.3833333,15802,0,0,5,7,0,0,0.000316416,0.000442982,
96837099999,-6.9666666,110.4166666,10736,0,0,0,2,0,0,0,0.000186289,
81877099999,-6.9666666,-35.6833333,2645,0,0,0,0,0,0,0,0,
81869099999,-6.9666666,-42.15,1867,1,1,1,2,0.000535619,0.000535619,0.000535619,0.001071237,
96781099999,-6.900625,107.576294,3569,0,0,1,1,0,0,0.000280191,0.000280191,
96783099999,-6.883,107.6,3247,0,2,4,8,0,0.000615953,0.001231906,0.002463813,
63894099999,-6.878111,39.202625,16137,0,3,15,23,0,0.000185908,0.000929541,0.001425296,
96797099999,-6.85,109.15,14306,0,5,5,9,0,0.000349504,0.000349504,0.000629107,
81774099999,-6.8355555,-38.3113889,2627,0,0,1,1,0,0,0.000380662,0.000380662,
63866099999,-6.8333333,37.65,11256,0,3,8,21,0,0.000266525,0.000710732,0.001865672,
84452099999,-6.787475,-79.828097,17992,0,2,6,7,0,0.000111161,0.000333482,0.000389062,
81868099999,-6.7666666,-43.0166666,1931,0,0,0,0,0,0,0,0,
96791099999,-6.75,108.2666666,13490,0,2,5,11,0,0.000148258,0.000370645,0.000815419,
94027099999,-6.733,147,2203,0,1,2,3,0,0.000453926,0.000907853,0.001361779,
91502099999,-6.7,156.3833333,8851,0,4,4,6,0,0.000451926,0.000451926,0.00067789,
96751099999,-6.7,106.9333333,9863,0,4,3,12,0,0.000405556,0.000304167,0.001216668,
81863099999,-6.65,-47.4166666,2186,2,0,0,1,0.000914913,0,0,0.000457457,
81878099999,-6.6166666,-35.1333333,1802,0,0,0,0,0,0,0,0,
92047099999,-6.569828,146.726242,4451,0,0,0,0,0,0,0,0,
94047099999,-6.567,146.717,1047,0,0,0,1,0,0,0,0.00095511,
84455099999,-6.508742,-76.373247,15676,0,2,8,17,0,0.000127584,0.000510334,0.00108446,
81875099999,-6.4666666,-37.0833333,2235,0,0,1,2,0,0,0.000447427,0.000894855,
81873099999,-6.4,-39.2666666,2333,0,1,0,0,0,0.000428633,0,0,
81870099999,-6.4,-41.7333333,1973,0,0,0,0,0,0,0,0,
96739099999,-6.3,106.5666666,13924,0,1,20,12,0,7.18E-05,0.001436369,0.000861821,
66118099999,-6.269897,14.247025,1237,0,1,1,6,0,0.000808407,0.000808407,0.004850445,
96747099999,-6.266608,106.891117,9873,0,0,2,6,0,0,0.000202573,0.000607718,
96749599999,-6.266608,106.891117,5301,0,0,0,1,0,0,0,0.000188644,
81876099999,-6.2333333,-36.0333333,1693,0,1,0,0,0,0.000590667,0,0,
82640099999,-6.233156,-57.776869,7197,0,4,15,15,0,0.000555787,0.002084202,0.002084202,
63870099999,-6.222025,39.224886,10499,0,2,6,11,0,0.000190494,0.000571483,0.001047719,
84444099999,-6.201806,-77.856064,7623,0,2,10,13,0,0.000262364,0.001311819,0.001705365,
96745099999,-6.1833333,106.8333333,10580,0,1,4,5,0,9.45E-05,0.000378072,0.00047259,
63862099999,-6.170436,35.752578,11660,0,3,1,13,0,0.00025729,8.58E-05,0.001114923,
96743099999,-6.15,106.85,4872,0,0,0,2,0,0,0,0.000410509,
96749099999,-6.125567,106.655897,12780,0,1,2,4,0,7.82E-05,0.000156495,0.000312989,
64155699999,-6.121236,23.569008,1269,0,0,2,2,0,0,0.001576044,0.001576044,
82567099999,-6.117806,-50.003472,6888,0,0,0,0,0,0,0,0,
96737099999,-6.1166666,106.1333333,11892,0,2,1,2,0,0.00016818,8.41E-05,0.00016818,
96741099999,-6.1,106.8666666,9488,0,2,2,5,0,0.000210793,0.000210793,0.000526981,
97876099999,-6.1,140.3,7944,0,0,0,0,0,0,0,0,
92001099999,-6.0833333,141.1833333,1912,0,0,1,0,0,0,0.000523013,0,
81860099999,-6.0833333,-50.15,1305,0,0,0,0,0,0,0,0,
84440099999,-6.067864,-77.159983,1717,0,1,1,3,0,0.000582411,0.000582411,0.001747234,
84435599999,-6.05,-77.15,1510,0,0,2,2,0,0,0.001324503,0.001324503,
84435099999,-6.0333333,-76.9666667,3923,0,1,7,12,0,0.000254907,0.001784349,0.003058884,
81866099999,-6.0333333,-44.2333333,2248,0,0,0,0,0,0,0,0,
81872099999,-6.0166666,-40.2833333,1396,0,1,0,0,0,0.000716332,0,0,
81828099999,-5.9166666,-42.7166666,1014,0,0,0,0,0,0,0,0,
82599099999,-5.911417,-35.247717,18167,0,2,11,11,0,0.00011009,0.000605493,0.000605493,
81833099999,-5.9052777,-38.6277778,1901,0,1,0,1,0,0.000526039,0,0.000526039,
84425099999,-5.893772,-76.118211,12888,0,1,11,18,0,7.76E-05,0.000853507,0.001396648,
96925099999,-5.85,112.6333333,15541,0,2,4,8,0,0.000128692,0.000257384,0.000514767,
