year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.006060240779684186,0.006298705694550902,0.007511280857979678,0.007663228768370541,5.5207454352860906e-05,0.0006517172660191385
1971,0.005504434093494843,0.00542092769839866,0.006829738624649074,0.00659926802537671,1.974900806118602e-05,0.0005444442449595145
1972,0.0057870533703729835,0.006431414362359631,0.007180229659188671,0.007850932440187829,2.1485508024837247e-05,0.0005568327496436987
1973,0.00613352724985751,0.006190391960325727,0.007601191505884051,0.007544902451285294,5.9695865275857736e-05,0.0005848399432664859
1974,0.006846563550244688,0.007201815128546128,0.008495525887813419,0.008781743257921545,2.244205461498411e-05,0.0006633871344189303
1975,0.006553330319765728,0.00607115950289237,0.0081301350883082,0.007420827926312313,2.7828147722580298e-05,0.0004856460618682562
1976,0.004951744792279167,0.0054253679791699885,0.006145783376738111,0.0066313155141200205,1.029513926190118e-05,0.00043463392275243677
1977,0.00520700807330394,0.005298987397609672,0.006461202579318489,0.006417711421526387,1.6607120415088245e-05,0.0006692220686188262
1978,0.0051638572791852,0.0051087395644302935,0.006408384140802894,0.006230081239530534,1.3465232768990468e-05,0.0004681412592685685
1979,0.00541053307390447,0.005416647558901053,0.0067139068128735995,0.006586036301559662,1.6607120415088245e-05,0.0005772096446973913
1980,0.005470491541945313,0.005968505843849825,0.006787066522770041,0.007280602531429797,2.193312277535469e-05,0.0005384805448724835
1981,0.005335062859089509,0.005328336925593269,0.0066184648705866905,0.006484846151385021,2.378857789188316e-05,0.0005422000394980161
1982,0.005112932354142237,0.005691974083318593,0.006346129964811207,0.0070024017747863,9.425662938293327e-06,0.0002688558142875097
1983,0.005914890736336855,0.006349368570236871,0.007340027645626237,0.0077611652159672185,1.7055961507387925e-05,0.0005067415932063412
1984,0.005746111141600005,0.00574576269709981,0.00713123298771752,0.007066012252845323,1.3876057266040724e-05,0.00028199729282598886
1985,0.0051972248973094085,0.005583922398450414,0.006444391782665682,0.0068075049903663296,3.5907287383974576e-05,0.0005202068259753317
1986,0.0058450982575901506,0.0065166434097862335,0.007251201565247853,0.007914631520894465,2.6032783353381572e-05,0.0007311621393561823
1987,0.006156325543916196,0.006001978472645323,0.007636223036973448,0.007292957414998377,3.1867717553277435e-05,0.0006593475645882332
1988,0.00567110846293291,0.005984621401983869,0.007040053751403651,0.00730007140751105,5.818991756726754e-06,0.0005407186186250707
1989,0.004416754562388493,0.004907398308471401,0.005479885881804915,0.005997549961958794,1.705596150738793e-05,0.00039587784340831974
1990,0.005124462525850078,0.004722653511788945,0.006347865272852786,0.005732698572112624,6.149122964505647e-05,0.0005426488805903159
1991,0.005464864640588388,0.0058199415193184965,0.006778872407680257,0.007073332490985888,2.6930465537980935e-05,0.000632865940142552
1992,0.005276233733086286,0.006472617924507758,0.0065467340635892435,0.007952278756233014,1.8352204771215148e-05,0.0003491395054036053
1993,0.005345457483583699,0.00496094372708433,0.006627900608062782,0.006068372221405784,3.815149284547299e-05,0.0003779241997163325
1994,0.005512907022704393,0.005612660477934352,0.0068373305973309885,0.006803275177014978,3.1867717553277435e-05,0.0006853803479416147
1995,0.005374195563067637,0.004943473769951237,0.00666846343353472,0.005973689476387066,1.7953643691987288e-05,0.0006799942548340188
1996,0.005043559918080699,0.004329945581680182,0.006253402997298369,0.005238533751351734,3.67044095424303e-05,0.0005698135774087045
1997,0.004959458780728017,0.004646833897831323,0.0061550291667321925,0.005593440101775817,1.1669868399791737e-05,0.0007293667749869837
1998,0.004134614754689046,0.0045856890478654985,0.005131739705962898,0.005579015353680182,8.079139661394281e-06,0.0004748738756530638
1999,0.004561143758093504,0.004117843595841277,0.005652765945447338,0.005004736848669752,4.353758595306918e-05,0.00044749456902278315
2000,0.004709227420143055,0.005099223926986939,0.0058326589530979635,0.0061603850337990495,5.998037656933731e-05,0.000707678920568077
2001,0.005939610725680182,0.006205328773674521,0.007367250290528525,0.007498482961173024,3.141887646097776e-05,0.0008536957575539954
2002,0.004425576890740705,0.004691819037449037,0.005488887792270612,0.005615456822553365,2.513510116878221e-05,0.0008694051957844845
2003,0.004649279691829956,0.004765804305907684,0.005768706213975411,0.0056965824734972375,1.6607120415088242e-05,0.0009138404639221532
2004,0.00444319004424374,0.0046926763063837645,0.005509151128881148,0.00569929715194138,3.178064728673843e-05,0.00052684256135903
2005,0.003796046985449709,0.004300404647882096,0.004708649914075138,0.005165903583031507,1.9300166968886337e-05,0.0007185945887717911
2006,0.004747373501132272,0.004991603501852908,0.005886056420287269,0.006045813216865242,3.500960519937521e-05,0.0006288263703118548
2007,0.0034162501173762745,0.003208881726206464,0.004233175510682178,0.0037662691907445183,3.545844629167489e-05,0.0009021705955223612
2008,0.00463169851884954,0.004449113600747066,0.005735855374805068,0.00530937882820296,6.221845032192452e-05,0.0008889628945276413
2009,0.003916677039453714,0.0040445571256679524,0.0048579948624036294,0.00485007751946392,2.109553133808507e-05,0.0007109642902026966
2010,0.004383561643835616,0.004171476364239871,0.005435201699734227,0.004980876363098023,3.141887646097776e-05,0.000821828040000718
2011,0.00440504969110932,0.0044279353349536725,0.00545765224752217,0.005325443466104283,4.892367906066536e-05,0.0007136573367564947
2012,0.004389790924588771,0.003899006846063318,0.0054476078483798535,0.004606876882937759,1.2085598263970951e-05,0.0009695335496207809
2013,0.003828366406145931,0.0038330832945718653,0.00474867045578408,0.004649757897414012,1.974900806118602e-05,0.00045332950322267906
2014,0.004021147383109608,0.004078972941220145,0.004986949941243554,0.004905173549784089,2.423741898418284e-05,0.0006597964056805329
