year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.006819684088163563,0.009383903539762496,0.008549736125135748,0.011605730942900147,3.7530493525989867e-06,0.0006305122912366297
1971,0.005639003487338455,0.007810422507388752,0.007068416941337856,0.009611903900013336,7.5060987051979735e-06,0.0007130793769938074
1972,0.007035458406461074,0.009671855887067975,0.00881932669041858,0.011975346276220777,7.5060987051979735e-06,0.0005967348470632389
1973,0.006909336797878725,0.008876378030527508,0.00866119229523501,0.010946520090689122,7.5060987051979735e-06,0.0007205854756990054
1974,0.006069792355207075,0.00858462683959003,0.0076085506887419736,0.010585478308914587,7.5060987051979735e-06,0.0007018202289360105
1975,0.006142730152941444,0.008252607906153368,0.007701907138910587,0.010102501571817782,0.0,0.0009645336836179395
1976,0.005458178530455329,0.007321131447587354,0.006839788900108598,0.009040333796940195,1.5012197410395947e-05,0.000547945205479452
1977,0.005402715413428153,0.008549677478175643,0.006773105721416732,0.010547373635376379,3.7530493525989867e-06,0.0006793019328204166
1978,0.0073036567668801605,0.009878512980648691,0.009156553051231732,0.012182064130165565,3.7530493525989867e-06,0.0008031525614561832
1979,0.007486001261216085,0.010127717122907786,0.009386133709299445,0.012483091051117423,0.0,0.000848189153687371
1980,0.006799170332550771,0.008516247654214057,0.008524968087335912,0.010474022138815325,0.0,0.0008031525614561832
1981,0.0047386775465548285,0.0066472165872708345,0.005940518604606856,0.008150589669823002,3.7530493525989867e-06,0.0007243385250516043
1982,0.005897324854314348,0.008426594944498895,0.007391354049574179,0.010308266808924115,1.1259148057796961e-05,0.0010133233252017264
1983,0.006313678116381374,0.008719865672889172,0.007914340693886104,0.01069312401166003,7.5060987051979735e-06,0.0009457684368549445
1984,0.005027389662586708,0.0069420068531139125,0.006303465620058301,0.008486863413797702,0.0,0.0008556952523925688
1985,0.00670495901047721,0.008901450398498698,0.008404938365690551,0.010942709623335302,7.5060987051979735e-06,0.0008594483017451679
1986,0.005147433121357859,0.007460169124518496,0.006453979080534227,0.0092232362299236,0.0,0.0005141677613060612
1987,0.005003836832068318,0.007825617881916744,0.006271076647550822,0.009546173338159925,1.1259148057796961e-05,0.001047100769375117
1988,0.004692331654244448,0.006309119504022975,0.00588145636062263,0.00771714900832587,7.5060987051979735e-06,0.0007618690185775944
1989,0.004947613946314742,0.007387231326784126,0.0062034408520205,0.009159410901747099,0.0,0.00040532933008069054
1990,0.006938208009481914,0.009030611081986642,0.008696439118257855,0.01112275420580334,1.1259148057796961e-05,0.0007881403640457871
1991,0.0062490977746374,0.00810217369832623,0.00783336826261741,0.009956751195534132,7.5060987051979735e-06,0.0007956464627509851
1992,0.007068888230422659,0.009759229290603938,0.008862194448149065,0.012058223941166383,3.7530493525989867e-06,0.0007018202289360105
1993,0.006622903988026046,0.009029851313260243,0.008295387429268199,0.011184674300302932,3.377744417339088e-05,0.000540439106774254
1994,0.004486434329390133,0.006414727356992532,0.005624249814239716,0.007916245927563015,3.7530493525989867e-06,0.0004991555638956653
1995,0.005356369521117771,0.007356840577728139,0.006714043477432507,0.009056528283193933,7.5060987051979735e-06,0.0006605366860574217
1996,0.006142730152941444,0.008934120453733882,0.007699049288395221,0.011015108503057898,1.1259148057796961e-05,0.0007355976731094014
1997,0.006635060287648439,0.00877228971501075,0.008318250233391125,0.010734086535713604,3.7530493525989867e-06,0.0010433477200225182
1998,0.007820299500831945,0.010546349691154012,0.009800522034027473,0.01303656143425991,1.8765246762994933e-05,0.0007355976731094014
1999,0.005363207439655369,0.008042911737667054,0.006723569645817059,0.00989102063368072,3.7530493525989867e-06,0.0007618690185775944
2000,0.005267476580129008,0.0070704077678754584,0.0066035399241716995,0.008661192295235012,3.7530493525989867e-06,0.0008031525614561832
2001,0.005101087229047478,0.007208685676080202,0.006392058986034636,0.008847905195572237,1.5012197410395947e-05,0.0007506098705197973
2002,0.006138171540583046,0.008696312842370782,0.0076952388210414,0.01066930859069865,3.7530493525989867e-06,0.0009232501407393508
2003,0.006099423335536663,0.007873483311679924,0.007640939661249451,0.009625240535751709,2.6271345468192905e-05,0.0009720397823231375
2004,0.005743091802855209,0.007985169314460678,0.007198925448206222,0.009868157829557795,7.5060987051979735e-06,0.0005667104522424469
2005,0.00538144188908896,0.007302137229427362,0.006746432449939986,0.008848857812410692,3.7530493525989867e-06,0.0012084818915368736
2006,0.004432490749815756,0.006761181896230786,0.0055547087850324845,0.008286813877722102,1.1259148057796961e-05,0.0007506098705197973
2007,0.005319900622250587,0.007423700225651311,0.0066664126355097456,0.009076533236801493,1.5012197410395947e-05,0.0009119909926815538
2008,0.00540879356323935,0.007596167726544039,0.006781679272962829,0.009358507820984244,0.0,0.0006530305873522237
2009,0.005697505679271231,0.007656189455929616,0.007138910587383543,0.009393754644007086,1.8765246762994936e-05,0.0008106586601613811
2010,0.0064056101322757355,0.008575509614873232,0.0080315125650161,0.010602625412006782,0.0,0.0005892287483580409
2011,0.005353330446212172,0.007293779773436967,0.006711185626917141,0.008917446224779468,3.7530493525989867e-06,0.0008969787952711577
2012,0.005771963014458399,0.00788487984257592,0.007236077504905977,0.009679539695543658,3.7530493525989867e-06,0.0008144117095139801
2013,0.0069085770291523255,0.00923422910066176,0.008660239678396554,0.011394250004763082,7.5060987051979735e-06,0.0007243385250516043
2014,0.005872252486343157,0.007495878254659282,0.007362775544420523,0.009228951930954332,0.0,0.0006680427847626196
