year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.006015795483637633,0.009753345415977534,0.0073059910112644455,0.01111943354484542,0.0008121513343253208,0.004243609606937775
1971,0.005922971111372992,0.009846941885461407,0.007198810799160713,0.011352811040043613,0.0007772272418148257,0.0037734382590109785
1972,0.006618671342595791,0.010734823210055144,0.008101994890746927,0.012457081640285765,0.0006360991373800282,0.003788573736877898
1973,0.005587728530617719,0.009174028681379858,0.006831362953477905,0.01049874170380278,0.0005718756231879612,0.003831167835064198
1974,0.0050439689048004145,0.008825965223115777,0.006171432555957731,0.010233681768334042,0.0004966584341939079,0.003148332796432936
1975,0.005907894897250116,0.00946856345216858,0.007227957629965833,0.010999968304881685,0.0005837896986710438,0.003292068702797506
1976,0.006401844093253089,0.009912102827094921,0.007869834488092144,0.011599969572686414,0.0004811138893576115,0.0031045626307096793
1977,0.005734640344924274,0.009268224542126032,0.006967220908635652,0.010526405203070622,0.0007633700982272059,0.004193703436673877
1978,0.0055462079867361815,0.008898247745679305,0.006763535400277649,0.010257022053463327,0.0006364570709782324,0.0034180101959942117
1979,0.006521956006713182,0.010198093732602415,0.0079367745779795,0.011767826919297892,0.0008156795369361905,0.0038670123282557893
1980,0.005796113506418565,0.009232840139302593,0.007030002598999703,0.010282783845632094,0.000819565673145265,0.0049981847653233925
1981,0.004888533543560506,0.008184982302719003,0.005940958333597458,0.009250080822551712,0.0006438714097981766,0.0038892042113444496
1982,0.006160553553069493,0.009684080168073374,0.007549777183318225,0.011086014212091053,0.0005575071458886213,0.004029769848696355
1983,0.005291680042912351,0.008912683931844132,0.006450476377628317,0.01011581396233352,0.0006179979239851303,0.0040601942045437114
1984,0.005396278897770264,0.009062450474027057,0.006609649261820696,0.010403630992754495,0.0005024876385075192,0.0036531725700143683
1985,0.005925764884205735,0.008578396313438963,0.00725912027029597,0.009803540978618474,0.000548047472221796,0.0036371166914663518
1986,0.005813851424113003,0.009781293303478907,0.007076632457068963,0.011229770590733617,0.0007207760000409065,0.003939263781721865
1987,0.00579026182223071,0.010019089087828092,0.007051770806260419,0.011437779313230177,0.0007023168530478045,0.004297197379926062
1988,0.006277353575826043,0.010423556279791779,0.007675353242093653,0.011989870240185607,0.0006389114727944899,0.004106265371969709
1989,0.006881479013178481,0.010958975223806601,0.008448752163191825,0.012714268508364344,0.0005603194813030828,0.003879488870821764
1990,0.006902650731663707,0.01090141334427815,0.008427161448593687,0.012547400049444385,0.0007539615579315529,0.004262784621127286
1991,0.006283855447145881,0.010198987739908892,0.007696715751839902,0.01175887621788492,0.0005854770999197205,0.00390761222496638
1992,0.005802757606173527,0.009526277719306088,0.007117113462184554,0.010985705501638635,0.0005016695045687667,0.003640082426994329
1993,0.005963871945644356,0.009527832072918487,0.007312697698300509,0.010863653940020158,0.0005237591209150827,0.004140166797056763
1994,0.004962908855955104,0.00884208783215419,0.006010827052417388,0.00999625997603849,0.0007364228116195471,0.004187056098421513
1995,0.004846342494199111,0.00833726832003836,0.005842437227818171,0.00919437348259621,0.0008288719466985739,0.004880373478143041
1996,0.005705707017550988,0.009759034553382395,0.006932559127243221,0.011090844548122697,0.0007575408939135947,0.004387550046787035
1997,0.005862422434706989,0.009472779509352536,0.007170285192674625,0.011049374655315589,0.0005875224347666018,0.0031140223043765046
1998,0.004778286187993482,0.008567576793195792,0.00580248870069032,0.009619557155806863,0.0006474507457802187,0.004324707133616612
1999,0.00492130703868207,0.00850388893178318,0.005988069957465151,0.00958325990630923,0.000618816057923883,0.004150546871404685
2000,0.004792001072808767,0.007832052600138976,0.0058442882227279355,0.008919969826247362,0.0005478940721082801,0.0034442416154054616
2001,0.0049877480362316776,0.008426923030034582,0.0060750033279874235,0.009656462951576197,0.0006026067792623501,0.003467916366258111
2002,0.005428706980977963,0.009495393830536852,0.006580401006636958,0.010713178196294205,0.0007836700465825012,0.004583799925345278
2003,0.005458483519788041,0.00920902703559368,0.006642041672741565,0.010420366015226334,0.000684931506849315,0.0043234287993373114
2004,0.005166884750267186,0.008641535579458964,0.006300926131357248,0.009851172402426576,0.0005930448388531807,0.0037628025178071973
2005,0.004621875546055599,0.007637839671980592,0.00555473429982314,0.008236661109455921,0.0008594497026594466,0.005222660264768596
2006,0.004218241406354767,0.0077223639991385,0.005085443699961332,0.008762254917497608,0.0007206225999273904,0.0035282537442411044
2007,0.004409264353896856,0.007910826834848405,0.005287341603646206,0.008773107326009647,0.0008677844421604873,0.004433058747130139
2008,0.005351609009968181,0.00902591808454871,0.006528104061412461,0.010279614333800306,0.0006065440488425963,0.0039694836040845335
2009,0.0048163018168666675,0.008950333830455577,0.005821264888781831,0.010056886398356925,0.0007630632980001738,0.004487362387314834
2010,0.00445437108617824,0.007987680985683691,0.005389742191907602,0.008988012906252181,0.0006818123712078214,0.0039531209253094845
2011,0.004634310374954791,0.0071393899619234145,0.005634517251652901,0.008073900337869961,0.0006002546441884367,0.0033703027606907096
2012,0.00436268454139457,0.007390321558173462,0.00527460016608242,0.008172675004595793,0.000684726973364627,0.004234916933838532
2013,0.004793524948899355,0.008237190297582523,0.005776600128048278,0.00902444961427041,0.0008285651464715417,0.005061999212546084
2014,0.005199495698605754,0.009126554861571096,0.006346275506646467,0.010381520478215944,0.0005742788916330465,0.004065000741433882
2015,0.005028242503545551,0.008385910444849909,0.006104809417253554,0.009600907748188623,0.0006862098411286159,0.003485557379312461
2016,0.004430598619165079,0.007607108170820415,0.005352227849866563,0.00838910195051758,0.0007134639279633066,0.004453154162000746
2017,0.004626609721110357,0.007835161307363775,0.00555888002129912,0.008628412771864878,0.0008665572412523587,0.004635802563827231
2018,0.004882783451112023,0.00903337491821865,0.005920229726217569,0.010108942460682207,0.0006985329835810745,0.0046953729412426435
2019,0.004509017282786702,0.008633225375178296,0.005412879628279652,0.009556293699644381,0.0008635403723532089,0.004910286500278676
2020,0.004932929133666284,0.008400692042928603,0.005937357768156549,0.009234157195108809,0.0008818461192327949,0.005039142595632187
