year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.0035877150516042413,0.004289336631984635,0.004813760099006399,0.005594245410413529,1.3571621699298624e-05,0.00048529113877112626
1971,0.00419769641568134,0.005129315252036404,0.005634281088256337,0.00669506026795067,9.791835938872422e-06,0.0005648848720972186
1972,0.005088494344182419,0.0052197980853084395,0.00682621111130526,0.006879663486958946,2.273515416912954e-05,0.00038098972960719035
1973,0.004439120284313106,0.005115820059666383,0.005960530065290344,0.006707554017524404,3.935146218200028e-06,0.0004756272056686243
1974,0.004390073498687979,0.005478449247257265,0.0058951819526049205,0.007170395442614205,2.4096822074297052e-06,0.0005461195659775406
1975,0.004556081300811799,0.005334353919643793,0.006117947012354093,0.007071989901499033,2.9597959119667557e-06,0.00026883023332103774
1976,0.005091496336109877,0.005991736834970818,0.006836019228332504,0.00785812884369408,5.896058397521758e-06,0.0005508660042131156
1977,0.003879542689484996,0.004547560082550404,0.00520192814310581,0.005935572655499953,2.4549521921237154e-05,0.0005012519727915029
1978,0.004163862376847917,0.005211244101383041,0.005591098788578909,0.006900424538119604,3.209671045508974e-06,0.0002869771075409986
1979,0.005087801581600026,0.00627970650406658,0.006829093079121083,0.008220575781789538,1.162140485909892e-05,0.0006217209414835266
1980,0.003923108560579428,0.004728878119684254,0.005266931745872819,0.006161854317838817,5.62052141860801e-06,0.0005514928966074298
1981,0.004852639344827861,0.005660663190426281,0.006514524444591093,0.007420551189264537,7.943203228961571e-06,0.0005302708433063528
1982,0.004716333772542272,0.005034022815684926,0.006327810219672389,0.0066219739745968275,1.858798566382914e-05,0.0004048575059267249
1983,0.004356869870897422,0.005178424785064876,0.005850843963549582,0.0067666130300544644,1.6647346627842838e-06,0.000548568326438466
1984,0.004608233346673021,0.005368244654133552,0.0061890041754789,0.0070866348801336574,0.0,0.0003588258327902166
1985,0.005287130467758693,0.006951999454070934,0.007099991494391465,0.009136491985251356,2.312147747221657e-06,0.0005838079715976793
1986,0.004313670351045413,0.005211877302410519,0.00579119733364472,0.006804265798288432,6.411520259243284e-06,0.0005697763515052393
1987,0.004237718822110066,0.004699856432678851,0.0056821761034373365,0.00614004916323888,2.686416161178255e-05,0.0005014337102553737
1988,0.004224878121919595,0.004920612599808057,0.005672269511381759,0.006422101807272463,5.470004649731288e-06,0.0005434995424182531
1989,0.004914705115422816,0.00545833500023585,0.006594434419340631,0.007226695558705342,1.7989885964030828e-05,0.00030324360685769796
1990,0.004673791247264498,0.005348577332574626,0.006274238106872892,0.006967724712523246,8.19870618958539e-06,0.0006284693868239678
1991,0.004188222606817283,0.004890666418534979,0.00562159844161506,0.0063540474303904635,9.672370525232895e-06,0.0006246456552250399
1992,0.004557318389048079,0.004868692384661128,0.00611949452531683,0.006408323508321174,3.2919398324566387e-06,0.0003803887315721773
1993,0.004048905488755336,0.004164344070208782,0.005434272965881902,0.00542440894903745,1.0308312519810718e-05,0.0004910266684851254
1994,0.0054468796368682655,0.006636208048520184,0.007310742917760731,0.008701162330280073,1.3380505854888653e-05,0.0006164922192817169
1995,0.005221059107397558,0.006158678407263171,0.007008332852291658,0.008146274271835145,1.0832349179984456e-05,0.0003644763787825809
1996,0.004180604886184456,0.004658079527465854,0.005609496441109813,0.0061043861404374514,1.512713811607977e-05,0.0004418337301897658
1997,0.005097003449045789,0.005839807258460995,0.006839749660547134,0.00763144349172647,1.658251750873018e-05,0.0006168630563096729
1998,0.004546298100724924,0.004784126428581311,0.006098384353288362,0.006163334550633712,2.1685490446348437e-05,0.0007634848882479313
1999,0.003999303984809838,0.004710426282774672,0.0053588872832642295,0.0061801901175353785,3.587236060025053e-05,0.00042579843435045325
2000,0.0038214941647417076,0.004068788093660909,0.005130886905853538,0.0052894508413233515,4.37710796932707e-06,0.0005103350425827784
2001,0.003431342282868507,0.0036786653830142733,0.004605869382172454,0.004841602628616313,7.383004930536107e-06,0.00028849262829582515
2002,0.00432686864780576,0.005024104966381608,0.005808959504952315,0.006593672363211229,6.3052958990016924e-06,0.0004485316535916639
2003,0.0041111852265641145,0.004622718457900564,0.005516595020694738,0.005948607206463858,1.4161065290882657e-05,0.0007575125509042592
2004,0.0038744480586798543,0.005122334413056511,0.0051920554657733774,0.006666837082670492,3.338376235902657e-05,0.0006198293209571169
2005,0.003371530409487605,0.0038890356706234633,0.004517079401669231,0.00499352696248938,3.2047563636515045e-05,0.0006692434594202083
2006,0.003923641022327692,0.004214581501444336,0.005265512456655626,0.0054555352268583915,1.1842690820590785e-05,0.0005969765742006943
2007,0.0037930871810484784,0.004403996581008868,0.005092123580132945,0.005722217067546431,6.160737494906189e-06,0.0005611450470399903
2008,0.003891120562910853,0.003984484432901088,0.005223501999345194,0.0052021600701295835,6.987294521184121e-06,0.00043473934989845403
2009,0.00325527019576578,0.0037024315598757135,0.004371366946342075,0.004808027991715829,1.64596991622832e-06,0.00047941766543473964
2010,0.003738300183530735,0.003825749699959507,0.005015283968835743,0.004969382842692517,1.5661104311034536e-05,0.0004918519023364322
2011,0.0037486812484328956,0.004012762011032247,0.005033520424926868,0.005228797671455564,3.1422807736512095e-06,0.00046779775752347314
2012,0.003311697325922939,0.0042443695103570505,0.004445649616826632,0.005555447515253413,6.0209652160284184e-06,0.00042233960434156874
2013,0.004030472125991533,0.004584600709578628,0.005408654343331648,0.0059345394680565275,1.2821283752724706e-05,0.0006492846666557725
2014,0.00303845660572986,0.003977279594811661,0.004076668414112117,0.005195967270721541,1.188109641905351e-05,0.0004245842357065743
