year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.0023695639779212573,0.0035122445926590957,0.0031586250306436885,0.004139778099357663,5.931536829757171e-05,0.001674923632081126
1971,0.002637800120755626,0.003594148638708781,0.003514276980683979,0.004257577166342336,7.161156027537071e-05,0.0016517326136597519
1972,0.002726273070783971,0.0038821388525912596,0.003649863988609991,0.004739157321919557,2.2141842399532106e-05,0.0013729214474787598
1973,0.002828366035865636,0.003955590356062348,0.003770948082244252,0.00471434200259271,6.863172305263582e-05,0.0017340829956387826
1974,0.0020841546419038902,0.00323323710035579,0.0027739117904368718,0.0037081401087919637,6.46524907352825e-05,0.0018427946103096889
1975,0.0028615374567746246,0.004090152246358154,0.0038226686126864424,0.004660168964488926,4.7494222793879214e-05,0.0024212315386634166
1976,0.0029895079076342032,0.003989642649336465,0.003986026047589884,0.004784510032528176,7.185706255157796e-05,0.0016623940029635474
1977,0.0021155980971386324,0.003164110691587032,0.0027970109381791996,0.0037307727560767475,0.00012052678654454358,0.0015050118904270083
1978,0.001955895954299262,0.002999319057645465,0.002598887066483617,0.0033041095615635075,7.331751781566941e-05,0.00210693964609839
1979,0.002149679585944695,0.003494093890062116,0.0028441894147119965,0.003906875283623836,0.00011626232280161937,0.002285533871462452
1980,0.0025516654982142358,0.0037183989223060414,0.0033972810009404086,0.004446724886979111,7.58342140454208e-05,0.0015859732482299926
1981,0.002982695862552246,0.004151920893474635,0.0039653286531191045,0.0049472084396765545,0.00010569917092071745,0.001823442074852311
1982,0.002618529607247094,0.0035097542997991928,0.0034993568671415655,0.004047285726872321,3.9603749141572113e-05,0.0019359454953471868
1983,0.0021901131524119295,0.0030186392732688425,0.002917169957045074,0.003584188900657175,6.140338245700024e-05,0.001362797515727813
1984,0.0021322441418847927,0.0035444678828694446,0.0028330364218377745,0.004084346151207086,8.043283424203067e-05,0.001963787890504106
1985,0.0027557270050548137,0.004278349025860015,0.0036678428735476254,0.005085469349595912,8.519294469171328e-05,0.0019152256664235908
1986,0.0027337773879791954,0.0038277557051073193,0.003631713266185477,0.004527503548099143,0.00010476014400299847,0.0017790023471999144
1987,0.002699088763694382,0.0033338913094704773,0.003603470187739312,0.0038178333396950265,5.1199959322919756e-05,0.0019169839629384258
1988,0.002910017421898054,0.0037476596282431727,0.0038820455854820936,0.004434584844470028,6.406943639402416e-05,0.001736448936461897
1989,0.0026138431709790914,0.003644707183655195,0.003476511346720015,0.004318982951975189,8.80843001086253e-05,0.0016705321171129389
1990,0.002459469818243812,0.0033052483774723704,0.0032757427149418556,0.003749888460166639,6.954914206323223e-05,0.0020034110490638364
1991,0.002687165982309059,0.004084369490674658,0.003577297071219094,0.004940094209985367,8.099995315058483e-05,0.001578939985331161
1992,0.0023745245937253235,0.0033775772881638444,0.0031755973741662094,0.003962959514940767,2.9107504850265004e-05,0.00166366874985264
1993,0.0020347732018565702,0.003120021858686867,0.002704161724028394,0.0035550295878166425,7.490723545269335e-05,0.001846386570352415
1994,0.0021338585673484328,0.0033766277247249646,0.0028483473517917544,0.0038962876427623533,4.194601488267431e-05,0.001855143932081926
1995,0.0027290088908488055,0.0038465738613053134,0.0036457763484616552,0.0047314558763885154,4.485569764416884e-05,0.0012557763077146236
1996,0.002428093318741246,0.002969446023342386,0.0032293855032761096,0.0035935966954691394,8.203384864446879e-05,0.0011420294787017598
1997,0.0027069692225051996,0.0036911607243761027,0.003622007565933226,0.004396006114728371,2.7878607953491328e-05,0.0016274825369370345
