year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.007845744680851063,0.009099544072948329,0.009697415972091663,0.01100353032107121,3.524539607013834e-05,0.0010683760683760685
1971,0.0076937689969604865,0.009144714623438027,0.009470242944580225,0.011046353742349229,0.0002004581901489118,0.0011234469997356597
1972,0.008560030395136777,0.010303529213103681,0.010571640450377055,0.012494516513129033,7.489646664904396e-05,0.0010617675566129174
1973,0.008501773049645391,0.010062478892266125,0.010511060976374005,0.012234964801236658,2.6434047052603755e-05,0.0008987575997885276
1974,0.007413880445795339,0.00911643026004728,0.009163167679806144,0.011109022163731696,3.524539607013834e-05,0.0007115164331659178
1975,0.00731678486997636,0.009661431948665991,0.009031563994902967,0.011792630193645423,8.370781566657855e-05,0.0006718653625870122
1976,0.007567122593718338,0.008481509625126647,0.009346472812349856,0.010246286896033088,6.167944312274209e-05,0.0010375363468146975
1977,0.00843127321850726,0.010325059101654845,0.010409747028472353,0.012500261118422425,8.59106529209622e-05,0.0011498810467882633
1978,0.008697652819993247,0.010457615670381627,0.010735100582816317,0.012718033882726494,0.00010353335095603135,0.0009229888095867476
1979,0.008719604863221885,0.0101887031408308,0.010766434793507553,0.01238484677570972,8.591065292096219e-05,0.0009251916468411315
1980,0.007432877406281661,0.009029888551165146,0.009169956758789247,0.010982118610432202,0.00010573618821041503,0.0007952242488324962
1981,0.0073083417764268814,0.008008274231678486,0.0090289528106787,0.009696371498401954,5.066525685082386e-05,0.0008877434135166094
1982,0.008911263086795001,0.010371496116176968,0.011021286373796244,0.012649098619205781,1.101418627191823e-05,0.0007643845272711251
1983,0.0077562478892266125,0.009549560959135428,0.009583046103068664,0.011612458482170834,5.066525685082387e-05,0.0008480923429377038
1984,0.00807033096926714,0.009303022627490713,0.009973679263019366,0.011297027427879093,4.185390783328928e-05,0.0008921490880253767
1985,0.008375548801080716,0.010514606551840593,0.010337678343882517,0.01276451296191849,9.912767644726408e-05,0.0010243193232883953
1986,0.008682033096926714,0.010369385342789597,0.010731444924902342,0.012647009671826366,3.744823332452198e-05,0.0007621816900167415
1987,0.007112039851401554,0.008407632556568729,0.008759478598734096,0.010197718869461678,0.00016300995682438983,0.0008569036919552383
1988,0.007805639986491051,0.009890661938534278,0.009648325708675399,0.012034948089657622,3.304255881575469e-05,0.0008458895056833201
1989,0.0078107058426207365,0.009874620060790273,0.009649370182365107,0.011989513484155332,5.5070931359591154e-05,0.0009538285311481187
1990,0.007396572104018912,0.00934692671394799,0.009141755969167137,0.011337761901777692,3.524539607013834e-05,0.0009494228566393516
1991,0.00848193177980412,0.010077254305977711,0.01048077123937248,0.012315389275344155,5.066525685082386e-05,0.0006366199665168737
1992,0.008163204998311382,0.009279381965552178,0.01007812663199014,0.011315305717448976,8.59106529209622e-05,0.0006916908978764648
1993,0.007182961837217157,0.008763508949679163,0.008872281757222536,0.010615508345344781,5.727376861397479e-05,0.0009516256938937349
1994,0.007472137791286728,0.009785967578520769,0.009208080048463579,0.011946690062877316,0.00014979293329808792,0.000671865362587012
1995,0.008251857480580884,0.010242316784869976,0.010184140711495477,0.012483549539387101,0.00010133051370164771,0.0007886157370693452
1996,0.006804289091523134,0.008058088483620399,0.0083960017547158,0.009677048735142363,9.031632742972948e-05,0.0012291831879460743
1997,0.009201283350219521,0.011712259371833839,0.011340895322846817,0.014188652837835013,0.0001762269803506917,0.0012666314212705966
1998,0.008200354609929078,0.009793988517392773,0.01011729439535418,0.011810908483215306,0.00011454753722794959,0.0012864569565600491
1999,0.008340509962850387,0.0098290273556231,0.01029903281736333,0.011950345720791292,7.930214115781124e-05,0.0008811349017534585
2000,0.008554120229652146,0.010927473826409996,0.010570595976687346,0.01328831651730693,4.846241959644022e-05,0.0009692483919288042
2001,0.007740206011482608,0.009598108747044917,0.00953291136596269,0.011569112824047961,0.00017842981760507533,0.0012842541193056657
2002,0.007931864235055725,0.010076409996622763,0.009786196235716822,0.012199974932631447,0.00011014186271918231,0.0011190413252268924
2003,0.00777355623100304,0.009312310030395137,0.009597146497879717,0.011270915585636396,8.15049784121949e-05,0.0010507533703409992
2004,0.006777693346842283,0.008836963863559609,0.008362056359800295,0.010605063608447703,9.472200193849679e-05,0.0013789761212441626
2005,0.0075189969604863224,0.00952676460655184,0.009295293601554176,0.011555012429236906,2.6434047052603755e-05,0.0009714512291831879
2006,0.007903157716987503,0.009330462681526512,0.009743895051283659,0.011349773349209334,0.00013877874702616973,0.0008128469468675654
2007,0.006842283012495779,0.008333755488010807,0.00844874767604604,0.010106849658457104,6.608511763150938e-05,0.0008547008547008548
2008,0.007231087470449172,0.008366683552853766,0.008934427941760147,0.01013870610599319,4.625958234205657e-05,0.0008921490880253767
2009,0.006374535629854778,0.008590003377237419,0.007870109251947944,0.010416536107455453,6.60851176315094e-05,0.0008855405762622257
2010,0.006487250928740291,0.007980412022965214,0.007986045831505504,0.009614380313759895,0.00016521279407877347,0.0010882016036655212
2011,0.008290695710908477,0.009732776089159066,0.010235319922291158,0.011748762298677695,8.811349017534584e-05,0.0012291831879460745
2012,0.0070411178655859505,0.008805724417426544,0.008690543335213385,0.010636920055983788,8.370781566657855e-05,0.0010815930919023703
2013,0.007950439040864572,0.00919241810199257,0.009825363999080863,0.011148189927095736,4.185390783328927e-05,0.0009428143448762006
2014,0.0074092367443431275,0.00873015873015873,0.009152722942909067,0.010594096634705771,5.5070931359591154e-05,0.0008679178782271565
