year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.0031059091636343864,0.004003093105298986,0.0041434301082015354,0.004743583787972747,5.749376426334194e-05,0.0018274038221344697
1971,0.0028155151406544995,0.004030390870354325,0.0037438539116305247,0.004751737109232452,8.789578984018293e-05,0.0019109512634827078
1972,0.002416465134832824,0.003062476504635337,0.0032199878544841094,0.0033737182018100434,5.557686057114832e-05,0.00214799474158082
1973,0.003032264024306476,0.0040628187481921065,0.00404083007180888,0.004814160462222491,6.892310421372224e-05,0.0018552472642298114
1974,0.002818658140172827,0.003913745128300252,0.0037543180779406973,0.004631826827141397,6.952793918580527e-05,0.0018038973028502154
1975,0.003221272296913717,0.003867388686374967,0.004303772798258747,0.004645299234864147,4.0699205443470136e-05,0.0015817533864177897
1976,0.0028684064381469376,0.0036067725025951134,0.0038074493471710116,0.004338945147795408,0.00010933648439922278,0.0014555230475222015
1977,0.0030635371908774413,0.004675239682271335,0.004092189951792276,0.00558283017636841,4.11780439143371e-05,0.0020085823458427595
1978,0.0033802164696902703,0.004294576044418892,0.004509254204057681,0.005215998661890388,6.290896477767213e-05,0.0015872775449165544
1979,0.003398098888187847,0.004196867757385858,0.0045227843670084065,0.004891155340960573,9.357906038238901e-05,0.0021569311445936603
1980,0.0032233852030605615,0.004476469429352222,0.00429269203069567,0.005364952065662122,8.157739948373893e-05,0.001865954273216411
1981,0.0029354197945308125,0.004032961484658396,0.003904036659014604,0.004826694911127574,8.945646121732156e-05,0.0017008358413985849
1982,0.002900323946490658,0.004155865795458467,0.0038492543044571594,0.0049123194022063325,0.00011220296319561427,0.0019332746894234814
1983,0.002737615814688348,0.003393161076069678,0.0036512811424562566,0.004041406530646318,5.310956965916701e-05,0.0014885041757425768
1984,0.002653433995443453,0.0036204823358421106,0.0035388675737594868,0.004251553451595993,5.18774973383545e-05,0.0017662866037598136
1985,0.0028257053269018385,0.003988540101917696,0.003768468122643434,0.004788390608543947,5.570570468526991e-05,0.0016384414225975976
1986,0.002995882890860096,0.0040204772025128205,0.003988940492079906,0.004647148862657154,7.810845953629997e-05,0.0021792078294589575
1987,0.0027879432621273864,0.003203346581753994,0.003704748617104039,0.003757579819370828,9.421107583147354e-05,0.0015749137821642965
1988,0.0032263643662657476,0.003894736497944551,0.004289990114418123,0.004678750248748659,0.00010124855360332538,0.0015911689374197887
1989,0.003242880549613278,0.00413885782899308,0.004318654990545503,0.004771139829555864,8.206978318028412e-05,0.0022811043085908026
1990,0.0027314340335929067,0.0037678580315702445,0.003643355687828422,0.004384836188405377,5.205100200385623e-05,0.001955069842357883
1991,0.002426068561740948,0.0033514480086773114,0.003226586636542775,0.003836733252203716,7.400845203507234e-05,0.0019255963020685333
1992,0.002847370665729094,0.0039030326675028853,0.0038014959994175247,0.004620265528234077,4.398594817112804e-05,0.0017956788747559983
1993,0.003319218175002448,0.004500420121144622,0.00443972298331376,0.005415571440960605,2.6981877883114213e-05,0.0018115477752994387
1994,0.0028022497334973685,0.0038272798952922365,0.0037147370579419634,0.004526799841489726,0.00012120466531488634,0.0017719696990770853
1995,0.003023596149276119,0.004346990238736554,0.004042294323505399,0.005205115192461875,3.0485294123914386e-05,0.0018256711875706156
1996,0.0029212675766427196,0.003887673077969018,0.0038931690476248495,0.004540200526600353,6.565350318480897e-05,0.001970434940911516
1997,0.002946348842091482,0.004101966983804704,0.003927530381134906,0.005041597894990147,6.346832882491182e-05,0.0013411693783377929
1998,0.002450860444218206,0.003658376006045815,0.003271943496016657,0.004336427694278906,3.837688678099401e-05,0.0016661432527671496
1999,0.002364708325970764,0.0032886464239933744,0.003141135847524937,0.0037825678495400808,8.343041481621928e-05,0.0018374201257676114
2000,0.002607353211327097,0.003679980493142048,0.00345761640078181,0.004314797045161904,0.00010913337892318863,0.0018147800236129105
2001,0.0025566058304087235,0.003443959202088616,0.0033860574932743598,0.004056589478237007,0.00011953385094288732,0.001643945835890182
2002,0.002357198823534577,0.003733617474103816,0.0031202619667823517,0.004347461455996321,0.00011518775980665725,0.0019300380311914292
2003,0.002485131435997484,0.0031784174078749853,0.0033142390634364628,0.003723357322407792,4.9070291925423934e-05,0.0015772899936358448
2004,0.0020861738826131533,0.0033141240678003447,0.002765535502887164,0.0035290735335252957,9.009232317151344e-05,0.0026825654811195795
2005,0.0022917904685865152,0.0031284526945960455,0.0030478793934442545,0.0034985576619491225,7.027086081434082e-05,0.0020410204959780847
2006,0.0026066160836433834,0.003754364844677594,0.0034669845328694697,0.00438425098401511,7.870525592703736e-05,0.0019036507775915155
2007,0.002897343721161456,0.0038845484878993635,0.0038594949392727913,0.004530276101335135,7.037757154039347e-05,0.0019872894389093183
2008,0.002474173877332608,0.0037541460147014183,0.003270861372936348,0.004384442930609849,0.0001333686696864021,0.0019022250152338433
2009,0.002662123246143141,0.003962741962723835,0.0035426198864546786,0.004514368447730886,7.507232300253047e-05,0.0023419682516948284
2010,0.0028937472324977805,0.004108989468146459,0.0038621626424396307,0.0049327803560038465,4.837580735842428e-05,0.0016885498215485795
2011,0.002412720444612699,0.003496553469197027,0.003210405785859491,0.003951738187683343,6.898339444282543e-05,0.0021591422943595283
2012,0.0027372194485964854,0.004159722174485007,0.0036518464245953713,0.004893965416086069,4.988771528059579e-05,0.0020023889502245613
2013,0.0025384736127306885,0.003505332419409358,0.003370145171653075,0.004048218646207177,9.487919594940453e-05,0.001910239093782709
2014,0.002317323155365913,0.003195795122194409,0.0030809350965721204,0.0037865398953877676,7.369962862566467e-05,0.0014600851366462176
