year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.004281067776926342,0.005275773430937854,0.005720621847968088,0.006750704035803901,5.42070942949704e-05,0.0009450391370835936
1971,0.004448058908488404,0.005512662287076203,0.005945184186941562,0.0071508836670705215,5.2155966205873886e-05,0.0007024688529851161
1972,0.003992404416357045,0.004570951701124617,0.005337567274675441,0.005703746599837377,4.269796771530009e-05,0.0012448062542992993
1973,0.004314956410537314,0.00545754743749259,0.005777540769844587,0.006933273841764187,2.0473523268096925e-05,0.0011244764941951049
1974,0.0038214567099199184,0.004770195062718371,0.005119485302142789,0.006160542633506926,1.0147269193053236e-05,0.0006878159424221917
1975,0.004113734665153736,0.0050884837602848,0.005498047812316081,0.006453005045622283,4.9073995648026965e-05,0.0010819365331752025
1976,0.003763360921543911,0.0048006296663844145,0.005020083684273054,0.006064198626645441,7.333486305510491e-05,0.0010905016028683768
1977,0.003946256753854897,0.004442211199823375,0.005284899479289335,0.005683827289029667,1.5694909703615937e-05,0.0007965417970820482
1978,0.0039160659545243795,0.004879191041017383,0.005240393774941407,0.006213475420429019,2.753595232392477e-05,0.0009614262996742972
1979,0.004033407757004085,0.004682119806741629,0.005387988808370693,0.006065709798138246,5.6047335025922485e-05,0.0006195824883034894
1980,0.0032763577338680355,0.004662167009440578,0.004382656709636872,0.005920357407253015,2.8010389381903953e-05,0.0009678316379813039
1981,0.003974764072802966,0.005119996628249629,0.005311952629281788,0.006488517493495269,4.847200198499969e-05,0.0011017057178697035
1982,0.003599691275027991,0.004082401743008351,0.004820509099616137,0.005124560725493931,1.5090343940384446e-05,0.0010223841189870074
1983,0.003944708826300342,0.003898649606298169,0.005267419186918471,0.00493183348803389,6.0928056773554354e-05,0.000864984935073366
1984,0.004297665680278473,0.005206255193021108,0.005753748948990228,0.006673759061754904,2.2271484976583934e-05,0.0008973274985778541
1985,0.004264705791046751,0.005292344853808263,0.005708220732746581,0.006865314155651137,2.6215084374995938e-05,0.0006737464762326604
1986,0.004191334132417061,0.005562159842264829,0.005614435827299523,0.007054433960313598,1.2781396894070272e-05,0.0011805010187625092
1987,0.0042636536928807285,0.005068675134374891,0.005709428404492764,0.006509804530909351,1.8527783832184652e-05,0.0008371889350495333
1988,0.003928212673425189,0.004786103946679496,0.005261835359729449,0.006185176731235924,1.2390814698187745e-05,0.0006781055990372478
1989,0.003960059706467333,0.004999948512038538,0.0053044940784199275,0.006321106249608543,1.2492260756688545e-05,0.0011207265996252666
1990,0.004007054712783582,0.004955823053860647,0.005365778464175995,0.006315007805658041,1.7530374068104244e-05,0.0009649451122998861
1991,0.003553750109931373,0.004487445988059735,0.004748525088925267,0.005660896820056848,4.561694224394478e-05,0.001041925403216185
1992,0.004057718439136294,0.004863503843977357,0.005425544045794565,0.006204751470569334,4.146896731455135e-05,0.0009252934130126761
1993,0.004489771231022011,0.004650349085848005,0.006004260189645185,0.005882274457942081,4.2884544194674015e-05,0.001033133849554547
1994,0.00409826474613139,0.004798195109860544,0.005483542212523327,0.006174300661745605,3.0772614356175365e-05,0.0007576338211800365
1995,0.004574855949190108,0.005724509805437497,0.006129368749294681,0.00720709637145594,1.0450090746547427e-05,0.0013712958549772182
1996,0.00451430216179975,0.005721083063567792,0.0060436057950104954,0.007232061639733686,2.3916195021883177e-05,0.0012845036641763066
1997,0.004760249021893635,0.005627687804955798,0.006372045688160169,0.0072161932918525075,2.764460356277967e-05,0.0009634716273383938
1998,0.0039037273052745995,0.004538709041022701,0.005222127080152812,0.005816990719103221,3.2603403419325255e-05,0.0007853810659945835
1999,0.0033086403519601215,0.0041108555972643075,0.0044319366648455675,0.005191422920948308,1.038493009581024e-05,0.0009380622807125572
2000,0.00404498338976284,0.004602101256573964,0.005417452861104468,0.005868151829131715,1.5098466907755709e-05,0.0008846866105963448
2001,0.0038392925260041654,0.004586325609807955,0.00513619379520191,0.005787767678464237,3.129316404917883e-05,0.0010586163388476954
2002,0.003936942679197037,0.004660734292618414,0.005263639951774566,0.005813318286722339,4.1455422400823204e-05,0.0012764835262803434
2003,0.003507388205262199,0.004399797954865569,0.004696252886235919,0.005561702654585867,1.6609027137685992e-05,0.0009881794606340173
2004,0.0036973315469288085,0.004669667335725386,0.004952149299229623,0.006001714124297458,1.2899035665135904e-05,0.0007584726739186179
2005,0.004242969478001059,0.0051911877839957,0.005684608704632085,0.006767568170515994,9.986300664696577e-06,0.0005625736800238746
2006,0.0038282247415528286,0.004611488199123102,0.0051293790507400015,0.005846808717568204,7.73747943861806e-06,0.000984304035012617
2007,0.0036377711434704436,0.004513979631115646,0.0048730515030635906,0.005629146162660639,1.070489495326642e-05,0.0012395951105238967
2008,0.0038767405982836458,0.004608902104725897,0.005192787796504428,0.005903027236632335,1.2524400679431368e-05,0.0008090541181184961
2009,0.0037142696942017396,0.004479669522326954,0.004972195858289775,0.005687004312901042,2.071017351678936e-05,0.0009346578692685927
2010,0.0036965209165730367,0.0050943222810632864,0.004930879682640469,0.006504773401063577,7.216067786651405e-05,0.0009529145327677863
2011,0.0037597478804495903,0.00473932155434591,0.005034363946380864,0.006008219650082744,1.718298280987938e-05,0.0010135459276933208
2012,0.003674260604302856,0.0043677913502999,0.004908485273907732,0.005389081822744899,5.029410354384381e-05,0.0013690484545920238
2013,0.00393961464582796,0.0050577921667727035,0.005277895688880341,0.006310622886695538,1.0114784044041859e-05,0.0013791940379768717
2014,0.0032777693566364494,0.003985633706371653,0.004388057190656199,0.005080083695632537,1.7709810122940837e-05,0.0007720777019310228
