year,Global_ATCw,Global_ATCc,Northern_ATCw,Northern_ATCc,Southern_ATCw,Southern_ATCc
1970,0.0013273839645902416,0.0019920458263512383,0.0017842154124314755,0.002352172915090323,2.0273340953236643e-05,0.0009944268241076778
1971,0.0011113340850631517,0.002171629447627123,0.0014707515239851747,0.0024388349752636224,8.527324037939825e-05,0.0014554743993327743
1972,0.0011250210379857746,0.002217508992951463,0.0015055119962559171,0.002710354678695803,3.7014610979926146e-05,0.0008345936562693933
1973,0.000922872077246341,0.001637123541510485,0.0012341926640410375,0.001882838004045623,3.273920974078273e-05,0.000966088405916721
1974,0.0011123506221722309,0.002005294431010411,0.0014954591576219372,0.0024504402413022797,1.6151449348779355e-05,0.0007563074582655204
1975,0.0011029196539415836,0.001887515129184986,0.0014840950593781788,0.0022569895365038965,1.2119383369592945e-05,0.0008585839358698831
1976,0.0008485985121638706,0.0017034857130883677,0.0011273905712388286,0.0019152362301596089,5.2240034040744e-05,0.0011353540763258103
1977,0.001246691211825126,0.0022689954711722035,0.001659225780116699,0.0027687579437050075,6.799048822908678e-05,0.0008673780455149794
1978,0.0015318902532593726,0.0020435645569752505,0.002065700440179266,0.002560590708892417,3.859256651049272e-06,0.0005829935705547986
1979,0.0009820651986225777,0.002082952932094339,0.001314250329157836,0.0023353872950682315,3.2183932556477895e-05,0.0014074750413803484
1980,0.0009359717849344457,0.001874676638300569,0.0012446595565340128,0.002138514494656307,5.409168681730665e-05,0.0011581981319615823
1981,0.0012833472173313309,0.0019727977970036216,0.001717323088908879,0.002190075731225262,4.240811330803665e-05,0.0013976337962940033
1982,0.0011056215888863474,0.0018307775041227165,0.001480099489769635,0.0021598845183764103,3.4753189020731024e-05,0.000919447764355683
1983,0.0012751341145929185,0.002411053081541695,0.0017149791330605016,0.0029159384788365558,1.6525622607405446e-05,0.000999188113104402
1984,0.0009154566718342458,0.0015833280145436442,0.0012067430115072734,0.0017932443763372975,8.440854065655224e-05,0.0010164620161643738
1985,0.0013885195511248803,0.0021760434237639683,0.0018641636838943618,0.0026249164589667476,2.780554912819292e-05,0.0009219380457264889
1986,0.0010731635756413079,0.0016280884550570096,0.001423255803859397,0.0018600457392664508,7.34004372193919e-05,0.0009974890591379387
1987,0.0011402234072678448,0.002119064652527838,0.0015296006053197135,0.0024701598975238417,2.6422961263788487e-05,0.0011526033051889274
1988,0.0012811389610506876,0.002159499637814706,0.0017155237070234667,0.0025784803665094853,3.891217726704374e-05,0.0009933622186840373
1989,0.0014097725535311494,0.0023129685976705865,0.0018893601716982915,0.0027596495265203693,3.811492790007865e-05,0.001070104972942812
1990,0.0014163353700445717,0.002379951561084268,0.001893383058534761,0.00288939487578444,5.242867970597957e-05,0.0009535073070723034
1991,0.0010536359545460464,0.0019382283506549991,0.0014155810609262868,0.002244901362327628,1.8087078812421702e-05,0.0010970751396250855
1992,0.0012311431917950372,0.0021452361363810987,0.001647529090105423,0.002689594706094796,4.049551979652833e-05,0.0006072319465481084
1993,0.0011908403753985856,0.0021088787008818285,0.00160545758950324,0.0026382506627966244,4.0338510337742976e-06,0.0006140042870043384
1994,0.0015733562318085825,0.0023727469443597065,0.0021142332763946434,0.0029380750386847516,2.583111321217813e-05,0.0007805208025253751
1995,0.0011172524742561645,0.001993391099157965,0.0014900441868752777,0.0023010996971879337,5.1781972625789205e-05,0.0011510835487285004
1996,0.0008293717691332801,0.001644773290386717,0.0011111318058821455,0.0019145794935207588,2.355527165010488e-05,0.0009026431550330135
1997,0.0008811579204061725,0.00173618156205742,0.0011754298459623266,0.0020421187962638716,4.007690370663629e-05,0.000890200584440161
1998,0.0010131534445310536,0.0021581431742211553,0.0013587588213897328,0.002477217714929349,2.4599261834507e-05,0.0012878831793792529
1999,0.0011903376496795212,0.001608008290023948,0.0015960153911740817,0.0019698364308985464,2.999261749739352e-05,0.000592031978973188
2000,0.001241119020840514,0.002071183101815628,0.0016452995031315174,0.0023533713525627454,8.697004716375981e-05,0.0013071653111281667
2001,0.0013157963604486947,0.002349592409171802,0.0017609954394657125,0.002830401502718482,4.273921748922547e-05,0.0010069105070030717
2002,0.0009545456926410323,0.0018370987857112117,0.001273659856668196,0.002128368046093954,4.2426535190451963e-05,0.0010380645861801522
2003,0.0008585674761759912,0.001835671470482028,0.0011420064197502897,0.0019721370965133885,4.879054964146857e-05,0.0014951197593226974
2004,0.000827829632577262,0.0018532174219756561,0.0010908560276670636,0.0020910910997566853,7.744913761763048e-05,0.0012129011962883586
2005,0.0008607334958082397,0.001787578401963586,0.0011413989587746383,0.001962114801852413,5.924680318794623e-05,0.0013325922583613255
2006,0.0008734999230913647,0.001833239918811894,0.0011643847262853826,0.0019802321377882168,4.218605617753563e-05,0.0014614238646162275
2007,0.0009842355097526459,0.0018211024129340826,0.0013156925420358648,0.002085044557495744,3.6586156013269434e-05,0.001102457002204548
2008,0.0008423085916003156,0.0017565944042097434,0.0011168224029411294,0.00207083902305622,5.8404243556141135e-05,0.0008867146937622749
2009,0.0009285988681646374,0.001981033861920393,0.001233399196713076,0.0022591178106496795,5.7977768265344365e-05,0.0012260466565993371
2010,0.001109869403689677,0.002032578865861911,0.0014866399610773983,0.0024606140899626947,3.235741946330866e-05,0.00083522009767568
2011,0.001077911868448048,0.0017858702335215022,0.0014441976325541544,0.002017532509379258,3.0347772520643053e-05,0.0011616166672327247
2012,0.0009094775321382627,0.0018656942688926152,0.0012000333054106977,0.002147172578791426,8.038599402670438e-05,0.0010966528098887455
2013,0.0010140628734089854,0.00186709266802051,0.0013568557725023437,0.002163496082481992,3.387085547011534e-05,0.001053891197592435
2014,0.0010397743473361367,0.001934153451672234,0.0013844048566446334,0.002331563210733762,5.5030980984694145e-05,0.0008240945497274103
